stfips,year,_nfd,post,asmrs,pcinc,asmrh,cases,weight,copop
12,1964,1971,0,74.2916259765625,15764.43613113228,5.183457851409912,0.009449196444825973,2907919.25,2907919.224713087
12,1965,1971,0,80.65296173095703,16496.686033826656,5.092648983001709,0.00932276950974226,2907919.25,3006206.110467434
12,1966,1971,0,80.026519775390625,17161.33686385317,5.37357234954834,0.010272130396627778,2907919.25,3104492.327167988
12,1967,1971,0,78.26813507080078,18073.231823298465,5.262899398803711,0.01133391344731547,2907919.25,3202777.2374243736
12,1968,1971,0,82.29701232910156,19425.57369000535,5.829036712646484,0.012023900580290764,2907919.25,3301064.109905243
12,1969,1971,0,89.032958984375,20960.630416887674,5.94892692565918,0.013867839125417628,2907919.25,3399352
12,1970,1971,0,95.34965515136719,21954.282773105322,5.728010177612305,0.01696625048679438,2907919.25,3552150
12,1971,1971,1,76.85011291503906,22574.743563510867,5.735995292663574,0.021435810137557448,2907919.25,3704949
12,1972,1971,1,81.5561294555664,24009.915149670785,5.9035773277282715,0.02306049949255703,2907919.25,3889107
12,1973,1971,1,86.807342529296875,24926.814365027127,8.135183334350586,0.021940133991841707,2907919.25,4101593
12,1974,1971,1,92.60527038574219,24315.719846046457,6.4777302742004395,0.018979530087571358,2907919.25,4305327
12,1975,1971,1,91.77880859375,23890.22950435319,6.591485500335693,0.018162929963802633,2907919.25,4424355
12,1976,1971,1,86.43700408935547,24188.375886219073,5.407982349395752,0.01785697913330133,2907919.25,4508172
12,1977,1971,1,89.12432861328125,24896.36305189043,4.321980953216553,0.01794557322481545,2907919.25,4611713
12,1978,1971,1,84.84507751464844,26222.958125934485,5.930229663848877,0.01729782050800777,2907919.25,4741686
12,1979,1971,1,79.32958984375,26507.44111824594,5.728435516357422,0.017155598932795245,2907919.25,4920143
12,1980,1971,1,73.80810546875,26992.964518358163,5.918618679046631,0.018919439810978014,2907919.25,5118558
12,1981,1971,1,60.676353454589844,27522.737638738654,5.6089863777160645,0.019253615388056464,2907919.25,5297979
12,1982,1971,1,81.94378662109375,27325.466597251274,5.248980522155762,0.01774412352634539,2907919.25,5442337
12,1983,1971,1,68.9549331665039,28374.8206289775,5.154632568359375,0.018711397631512052,2907919.25,5580832
12,1984,1971,1,64.03264617919922,29527.880621079054,5.793851852416992,0.017698783737131116,2907919.25,5729518
12,1985,1971,1,54.062904357910156,30521.975760553414,5.521793365478516,0.016405319757317734,2907919.25,5885281
12,1986,1971,1,63.119232177734375,31555.282037264333,5.410733699798584,0.016259259559675103,2907919.25,6041009
12,1987,1971,1,60.54731750488281,32120.588149154286,5.637194633483887,0.017059387791163883,2907919.25,6206270
12,1988,1971,1,58.64778518676758,33135.15537460729,5.9217352867126465,0.017575148831858702,2907919.25,6362829
12,1989,1971,1,57.79905319213867,34516.57188199104,5.055248260498047,0.01868070376646019,2907919.25,6525517
12,1990,1971,1,51.9724235534668,33967.63356985635,5.668040752410889,0.020921874435846498,2907919.25,6720984
12,1991,1971,1,53.24897766113281,33213.570525511255,4.7261433601379395,0.025804755419446178,2907919.25,6889557
12,1992,1971,1,52.029747009277344,33629.600835802594,4.635760307312012,0.03363053276690478,2907919.25,7025305
12,1993,1971,1,57.44403839111328,34162.00931462021,4.307787895202637,0.03532892497511816,2907919.25,7166538
12,1994,1971,1,46.623146057128906,34463.0936913376,4.535216331481934,0.033227711487532355,2907919.25,7323769
12,1995,1971,1,47.72909164428711,35404.98822022034,4.122349262237549,0.030009364561444735,2907919.25,7472498
12,1996,1971,1,47.242950439453125,35901.77355326741,4.096106052398682,0.026605130870878645,2907919.25,7625697
13,1964,1973,0,47.76580810546875,13923.852641835803,5.483591556549072,0.00759865622705425,2150928.5,2150928.5560879707
13,1965,1973,0,47.430118560791016,14869.267296000211,6.0831098556518555,0.008501499493167166,2150928.5,2184369.55522871
13,1966,1973,0,59.52445602416992,15748.195496782915,6.694616317749023,0.009512367838873765,2150928.5,2217805.6705417633
13,1967,1973,0,49.79270935058594,16536.106458924907,6.036421775817871,0.010853296100203108,2150928.5,2251236.2242541313
13,1968,1973,0,57.853248596191406,17286.44801580833,7.083925247192383,0.013254992295208408,2150928.5,2284673.778669834
13,1969,1973,0,52.978511810302734,18166.986088429436,4.87820291519165,0.018944859745487493,2150928.5,2318131
13,1970,1973,0,60.33441925048828,18645.30794167815,7.401786804199219,0.026532774742682348,2150928.5,2370967
13,1971,1973,0,47.631473541259766,19292.707592919793,7.281479835510254,0.03435944215260475,2150928.5,2423817
13,1972,1973,0,67.377105712890625,20588.342698368284,7.584845542907715,0.038745916971063915,2150928.5,2476205
13,1973,1973,1,69.87316131591797,21431.149586530362,8.450812339782715,0.04067411909530419,2150928.5,2530987
13,1974,1973,1,64.98689270019531,21006.430167517163,9.746268272399902,0.0417660804551845,2150928.5,2576772
13,1975,1973,1,80.54225158691406,20702.2800477658,6.995638370513916,0.04350991380476951,2150928.5,2610972
13,1976,1973,1,59.316932678222656,21462.046504626116,6.781238079071045,0.035588352579483534,2150928.5,2643126
13,1977,1973,1,69.064361572265625,21933.906221086454,5.98276948928833,0.03163922686601429,2150928.5,2689038
13,1978,1973,1,61.461483001708984,22977.782295794826,5.892612934112549,0.029135809299301898,2150928.5,2729359
13,1979,1973,1,58.93540954589844,23023.03326662598,6.191749572753906,0.02872715109124266,2150928.5,2784761
13,1980,1973,1,53.15435028076172,22677.59129723517,5.679224967956543,0.030522856580572404,2150928.5,2833677
13,1981,1973,1,58.083831787109375,23087.02488312467,6.1152825355529785,0.031224359410927226,2150928.5,2877924
13,1982,1973,1,53.20790100097656,23242.639773732208,6.263052940368652,0.029677158733678,2150928.5,2918173
13,1983,1973,1,45.64260482788086,24128.457510911216,5.431689739227295,0.030203178888657062,2150928.5,2957197
13,1984,1973,1,42.47088623046875,25771.92915605902,5.178537845611572,0.029397554925400332,2150928.5,3011251
13,1985,1973,1,45.836448669433594,26738.259757179025,5.397409915924072,0.027283332417593432,2150928.5,3075837
13,1986,1973,1,45.54836654663086,28093.335594714015,5.610654354095459,0.027064478850565475,2150928.5,3136522
13,1987,1973,1,52.35089874267578,28653.002691242214,5.941529750823975,0.02690651757589809,2150928.5,3200377
13,1988,1973,1,47.79859161376953,29617.995140674975,5.551299095153809,0.02742108593135635,2150928.5,3253275
13,1989,1973,1,48.489654541015625,30146.14110770476,5.802151203155518,0.028584069107309384,2150928.5,3300606
13,1990,1973,1,45.8369255065918,30198.750486873538,5.478219032287598,0.03125391734447919,2150928.5,3350484
13,1991,1973,1,39.895263671875,29903.226039027384,5.725033760070801,0.036293777808572646,2150928.5,3420483
13,1992,1973,1,34.89970779418945,30864.00866180567,5.354833602905273,0.03946736232016534,2150928.5,3500785
13,1993,1973,1,34.206790924072266,31249.07890550619,5.852576732635498,0.03954673524837132,2150928.5,3581130
13,1994,1973,1,35.709556579589844,32158.71042046347,4.836526393890381,0.038493223537765534,2150928.5,3669122
13,1995,1973,1,36.07077407836914,33084.649475626335,4.349560737609863,0.03670130540134556,2150928.5,3752639
13,1996,1973,1,33.4825325012207,34006.22518295773,4.581503391265869,0.03284535282909854,2150928.5,3837141
16,1964,1971,0,47.86918258666992,14802.166166552717,3.2185487747192383,0.007541988972785901,337985.5625,337985.5556049347
16,1965,1971,0,49.69686508178711,16483.971824937387,1.934701681137085,0.007625008611353784,337985.5625,340316.55555152893
16,1966,1971,0,48.94074249267578,16149.305491802856,1.429155707359314,0.0075900700459241325,337985.5625,342640.6674683094
16,1967,1971,0,62.24003219604492,16728.2471294716,3.10546875,0.008576042051982279,337985.5625,344953.2214746475
16,1968,1971,0,54.856597900390625,17026.284082460046,2.388150930404663,0.009262440940589988,337985.5625,347280.66686725616
16,1969,1971,0,63.97881317138672,18543.15997820203,1.3423151969909668,0.010414402666087083,337985.5625,349676
16,1970,1971,0,85.37611389160156,19257.49467285128,2.8185181617736816,0.013718985128805511,337985.5625,359599
16,1971,1971,1,57.194671630859375,19580.960366916235,1.6039811372756958,0.01483937949087078,337985.5625,369546
16,1972,1971,1,45.29071807861328,21010.516630666727,2.893888473510742,0.01745319344030727,337985.5625,381339
16,1973,1971,1,38.56409454345703,22313.146908449628,3.0060274600982666,0.01533634364672846,337985.5625,390657
16,1974,1971,1,79.02760314941406,23093.634444457595,2.4945645332336426,0.014936446713585367,337985.5625,403677
16,1975,1971,1,81.35540771484375,22272.985071996813,1.9963589906692505,0.015460541609951693,337985.5625,415822
16,1976,1971,1,59.83331298828125,22918.779700443618,1.516464352607727,0.015660431665869303,337985.5625,428495
16,1977,1971,1,67.82691192626953,22834.02407072538,2.6518394947052,0.015529390998949998,337985.5625,441904
16,1978,1971,1,44.139827728271484,23878.681854609717,3.4403414726257324,0.015162136584110045,337985.5625,455768
16,1979,1971,1,59.06243133544922,23356.145015554113,3.572957992553711,0.015792948128852777,337985.5625,466817
16,1980,1971,1,49.59577178955078,23261.108266286832,1.7355676889419556,0.016402874870980938,337985.5625,475059
16,1981,1971,1,44.11198425292969,23084.60232017786,1.7545732259750366,0.014701844443706704,337985.5625,481952
16,1982,1971,1,61.9365234375,22433.84251826173,1.8255739212036133,0.01341091337680438,337985.5625,488141
16,1983,1971,1,51.91307830810547,23118.35771863642,1.3658560514450073,0.014187345745524334,337985.5625,491882
16,1984,1971,1,64.48029327392578,23530.983323988246,2.393540859222412,0.013171241751085869,337985.5625,496530
16,1985,1971,1,42.11220169067383,23804.862726605978,1.0552781820297241,0.01252983094016957,337985.5625,498364
16,1986,1971,1,57.43476486206055,24019.751963121904,2.4115614891052246,0.012790526669930276,337985.5625,496383
16,1987,1971,1,55.42163848876953,24505.043720963895,2.7851998805999756,0.013235441975398613,337985.5625,493983
16,1988,1971,1,51.75334930419922,25582.398774699617,2.928516387939453,0.01285346957115132,337985.5625,494821
16,1989,1971,1,61.048587799072266,26808.88374345425,1.7240382432937622,0.01232527376890754,337985.5625,499448
16,1990,1971,1,62.32270812988281,27165.591530347385,1.8036116361618042,0.01233533601450059,337985.5625,508485
16,1991,1971,1,51.49748992919922,26793.408874962093,0.9489158391952515,0.013268913241659814,337985.5625,522870
16,1992,1971,1,37.35570526123047,27926.869610928938,1.981192946434021,0.013887105448766262,337985.5625,537351
16,1993,1971,1,45.27488708496094,28889.949444204398,2.830670118331909,0.014666206908141927,337985.5625,555364
16,1994,1971,1,67.17176818847656,29310.40689615828,1.8645882606506348,0.015280538988292467,337985.5625,573420
16,1995,1971,1,55.113807678222656,29904.094884390448,2.535543918609619,0.015550744758852921,337985.5625,589184
16,1996,1971,1,45.61909484863281,30315.660984653023,3.424833297729492,0.014536855681092632,337985.5625,601947
17,1964,1984,0,46.12388610839844,20330.37482212389,1.3337461948394775,0.01035903387453979,5379057,5379056.966913223
17,1965,1984,0,52.57697296142578,21474.298813975507,2.821441173553467,0.010192773937213472,5379057,5441812.700677872
17,1966,1984,0,49.949092864990234,22301.715723108722,2.84230899810791,0.009662697992256641,5379057,5504553.011587143
17,1967,1984,0,50.44091033935547,22840.722211238328,2.955817937850952,0.009962975674815766,5379057,5567279.142001152
17,1968,1984,0,46.91703796386719,23461.005367274316,3.513272523880005,0.011638497595763558,5379057,5630022.213850975
17,1969,1984,0,50.612945556640625,24340.663455873786,3.269998073577881,0.013727567766581813,5379057,5692924
17,1970,1984,0,54.90055465698242,24498.024190566084,3.7948508262634277,0.017276212397984825,5379057,5729458
17,1971,1984,0,50.38991928100586,25022.363609375396,3.968169689178467,0.025967945826354987,5379057,5766051
17,1972,1984,0,51.71696090698242,26228.782793844002,3.5634772777557373,0.03198671733801016,5379057,5790255
17,1973,1984,0,46.806541442871094,27489.686164321323,3.44771409034729,0.03539650475341729,5379057,5793411
17,1974,1984,0,39.10416030883789,27310.039060248724,3.5481910705566406,0.03570613509795305,5379057,5802950
17,1975,1984,0,42.01683044433594,27466.007361985274,3.392997980117798,0.03892533681969531,5379057,5823071
17,1976,1984,0,45.74953079223633,28066.882153168946,4.868696212768555,0.03919667238073848,5379057,5850469
17,1977,1984,0,48.615821838378906,28883.09191849042,4.474659442901611,0.03849676807448281,5379057,5874465
17,1978,1984,0,46.20281219482422,29774.89187036595,4.032967567443848,0.036791350477838256,5379057,5891917
17,1979,1984,0,40.184547424316406,29847.402282277595,4.139071941375732,0.03578655248807611,5379057,5886918
17,1980,1984,0,35.47856140136719,29051.188009194946,4.014499187469482,0.0368080912746299,5379057,5892751
17,1981,1984,0,40.21529769897461,29378.420855997156,3.7054293155670166,0.03949649318055312,5379057,5896226
17,1982,1984,0,42.73212814331055,29372.591854035316,3.6671578884124756,0.03875853115743805,5379057,5887048
17,1983,1984,0,41.966636657714844,29433.12474973396,3.755704879760742,0.04073191598444004,5379057,5880133
17,1984,1984,1,45.144840240478516,31116.532361185567,3.943467378616333,0.04139752069606712,5379057,5878935
17,1985,1984,1,43.8646354675293,31685.57014438683,3.721900224685669,0.04082189985577945,5379057,5870407
17,1986,1984,1,40.909759521484375,32792.54811575085,3.7663660049438477,0.041242927637311855,5379057,5862197
17,1987,1984,1,39.09280014038086,33537.38867348513,3.8811914920806885,0.039674323715303404,5379057,5863051
17,1988,1984,1,40.34988021850586,34865.76231898119,4.442183971405029,0.03693350480920778,5379057,5860494
17,1989,1984,1,35.39809799194336,35521.14533603966,4.081852436065674,0.03498054449511627,5379057,5868262
17,1990,1984,1,36.35232925415039,35788.21016981506,4.1617350578308105,0.03589110304867837,5379057,5889317
17,1991,1984,1,37.80315017700195,34934.489431841255,4.246315002441406,0.037876937469569875,5379057,5944631
17,1992,1984,1,35.70101547241211,36529.865324359365,3.8015694618225098,0.037992817243944224,5379057,6004102
17,1993,1984,1,34.41288375854492,36519.574366464905,4.832658767700195,0.03852666368466652,5379057,6060809
17,1994,1984,1,29.091140747070312,37349.70145884216,4.03354549407959,0.03951077858771237,5379057,6108175
17,1995,1984,1,30.160064697265625,38403.02744921221,4.33488655090332,0.03782601464712676,5379057,6151104
17,1996,1984,1,31.363178253173828,39472.86429548804,4.088841915130615,0.035540253476187424,5379057,6193639
18,1964,1973,0,56.012046813964844,17075.44823052591,2.0641722679138184,0.004779834928837641,2490114,2490113.886888504
18,1965,1973,0,44.4517707824707,18327.532113881407,1.740932822227478,0.004717540407664064,2490114,2521776.6686229706
18,1966,1973,0,44.31583023071289,18907.70807293999,2.0844216346740723,0.0045406617898028365,2490114,2553408.9970550537
18,1967,1973,0,56.4515266418457,19063.95715580486,2.3385770320892334,0.004561531612212588,2490114,2585023.555486679
18,1968,1973,0,55.853363037109375,19766.677513728657,2.5156233310699463,0.0049172064350618844,2490114,2616661.8864974976
18,1969,1973,0,60.035743713378906,20650.84015472201,2.249223470687866,0.005685715544312082,2490114,2648450
18,1970,1973,0,56.92192077636719,20239.104431456468,2.04223895072937,0.008751559857047656,2490114,2669048
18,1971,1973,0,59.54527282714844,20905.91171405778,2.644101619720459,0.01398623086378948,2490114,2689687
18,1972,1973,0,56.968685150146484,22011.952470072338,2.5179474353790283,0.017422247478314036,2490114,2711777
18,1973,1973,1,57.805397033691406,23606.12727566111,3.506648063659668,0.018173755454499153,2490114,2729169
18,1974,1973,1,51.895484924316406,22875.25492252419,3.9309144020080566,0.01863879881290573,2490114,2741821
18,1975,1973,1,43.652896881103516,22796.55341340715,3.5414493083953857,0.01973909983322149,2490114,2744958
18,1976,1973,1,50.98793029785156,23869.142163206172,2.700448513031006,0.021017159530062734,2490114,2756680
18,1977,1973,1,60.470367431640625,24682.541953508768,3.0703325271606445,0.019585461407872626,2490114,2775592
18,1978,1973,1,51.74628448486328,25596.526174643845,2.589444875717163,0.0184598905462077,2490114,2798563
18,1979,1973,1,43.27386474609375,25620.12575163206,3.5192806720733643,0.018212173252769154,2490114,2814816
18,1980,1973,1,35.5152702331543,24714.595989197343,2.792848587036133,0.020122700964235733,2490114,2825623
18,1981,1973,1,35.46903991699219,24804.62201241485,2.6771938800811768,0.021060210304278546,2490114,2820453
18,1982,1973,1,49.43342208862305,24252.493974065408,2.755256414413452,0.019461357188027516,2490114,2815267
18,1983,1973,1,46.40184783935547,24459.314492762616,2.037813425064087,0.020425578505826117,2490114,2806987
18,1984,1973,1,44.588314056396484,26045.471839785972,2.6409201622009277,0.02050569573843647,2490114,2811605
18,1985,1973,1,40.8000373840332,26573.485027999817,3.0286357402801514,0.020228354319607636,2490114,2812632
18,1986,1973,1,35.731597900390625,27561.65097940317,2.223698377609253,0.019560342516612223,2490114,2810180
18,1987,1973,1,43.38035583496094,28198.776056565883,3.0740349292755127,0.018713566296311265,2490114,2820534
18,1988,1973,1,34.82176971435547,29006.315099991094,2.955477714538574,0.018638255184620218,2490114,2830053
18,1989,1973,1,43.13859939575195,30122.9036434652,2.715130090713501,0.01813044612312222,2490114,2846023
18,1990,1973,1,41.86874771118164,30105.08190595892,2.656088352203369,0.019287319278988253,2490114,2862792
18,1991,1973,1,38.196510314941406,29579.423723318683,3.294189691543579,0.022003419424406503,2490114,2890350
18,1992,1973,1,34.12434005737305,30947.377237485576,3.5034635066986084,0.024015318874484284,2490114,2916968
18,1993,1973,1,36.917354583740234,31489.99796189908,3.582634687423706,0.02518098044891907,2490114,2946589
18,1994,1973,1,37.82716369628906,32469.740875242358,3.8912668228149414,0.02442668881055235,2490114,2972077
18,1995,1973,1,30.86639404296875,32800.40423934467,4.110234260559082,0.020588668494149608,2490114,2998660
18,1996,1973,1,38.924259185791016,33443.82574334241,3.5465259552001953,0.01689710427651896,2490114,3023378
19,1964,1970,0,47.676483154296875,16604.00052975874,1.1064187288284302,0.007362214179648028,1418923.25,1418923.2222480774
19,1965,1970,0,48.57528305053711,18149.533189431637,1.3316413164138794,0.007906845764698127,1418923.25,1424135.1104812622
19,1966,1970,0,48.07443618774414,19055.810224947352,1.4380136728286743,0.008008815893113074,1418923.25,1429310.335773468
19,1967,1970,0,45.750465393066406,18685.680210666054,0.9059630632400513,0.008040106967475301,1418923.25,1434475.1108398438
19,1968,1970,0,50.55797576904297,19309.945275183887,1.6537888050079346,0.009307799912699427,1418923.25,1439652.7778511047
19,1969,1970,0,53.90493392944336,20534.668806409885,0.8283860683441162,0.010829752825596691,1418923.25,1445093
19,1970,1970,1,51.8447151184082,20756.296669861353,1.4031481742858887,0.013050094719168607,1418923.25,1454651
19,1971,1970,1,59.87792205810547,20688.45786700783,1.3932838439941406,0.015063395769578453,1418923.25,1464267
19,1972,1970,1,52.344154357910156,22424.308403945237,1.0341070890426636,0.016420529355343737,1418923.25,1467609
19,1973,1970,1,50.099910736083984,25268.53060493302,1.5431779623031616,0.01633903761048649,1418923.25,1469599
19,1974,1970,1,45.22987747192383,23803.36789074116,1.0519894361495972,0.016817632460510323,1418923.25,1471967
19,1975,1970,1,54.455841064453125,24522.38979805604,1.701540470123291,0.019288827456930977,1418923.25,1479505
19,1976,1970,1,42.488407135009766,24426.88384019423,1.8222237825393677,0.02077189406909284,1418923.25,1490632
19,1977,1970,1,44.80448913574219,25230.889609035927,0.9542075991630554,0.021192451441506825,1418923.25,1496374
19,1978,1970,1,48.56570816040039,27201.354420991516,1.5110173225402832,0.021663324911131092,1418923.25,1499212
19,1979,1970,1,42.46925354003906,26616.513106833027,1.3752007484436035,0.022821703232650068,1418923.25,1498296
19,1980,1970,1,33.77580261230469,25470.515699105184,1.3983097076416016,0.02610548241325758,1418923.25,1498373
19,1981,1970,1,38.31436538696289,26374.44280194945,1.3570598363876343,0.025729454380448245,1418923.25,1495627
19,1982,1970,1,32.21271514892578,25783.268440633834,1.297929048538208,0.022756501681426806,1418923.25,1486436
19,1983,1970,1,42.42409133911133,25427.783274075977,2.0517406463623047,0.025782242094701882,1418923.25,1478091
19,1984,1970,1,45.02170181274414,27232.226252262888,2.042938232421875,0.026997097587645586,1418923.25,1472683
19,1985,1970,1,40.23762512207031,27539.756588001343,1.5625426769256592,0.027584909213875658,1418923.25,1458391
19,1986,1970,1,47.44642639160156,28355.18027368289,1.6000951528549194,0.028250927295108936,1418923.25,1439761
19,1987,1970,1,49.73835754394531,28962.26337868142,1.8146305084228516,0.02748377034616646,1418923.25,1427685
19,1988,1970,1,40.4328498840332,28784.394597425908,1.5408978462219238,0.025459509512698108,1418923.25,1428389
19,1989,1970,1,28.72760772705078,30001.353830519813,1.2483458518981934,0.02423622471088324,1418923.25,1429238
19,1990,1970,1,34.554874420166016,30028.443976119685,0.9377471804618835,0.024138490961759705,1418923.25,1433889
19,1991,1970,1,33.01615524291992,29482.447395263793,1.836195707321167,0.024827728702843752,1418923.25,1440654
19,1992,1970,1,27.96420669555664,30655.5872226059,1.4711076021194458,0.025555243534846582,1418923.25,1449334
19,1993,1970,1,36.56814193725586,29841.11039411918,1.6650047302246094,0.025528082606925875,1418923.25,1456827
19,1994,1970,1,23.567142486572266,31699.059502071024,1.7451552152633667,0.02701979119438535,1418923.25,1462317
19,1995,1970,1,29.069597244262695,32052.39045965608,1.7322111129760742,0.024105451333503912,1418923.25,1469512
19,1996,1970,1,30.133052825927734,33875.095779938616,2.1172666549682617,0.02156710253883043,1418923.25,1474209
20,1964,1969,0,48.84149169921875,16520.044089896095,2.2728705406188965,0.007246733990806472,1119228.375,1119228.3324170113
20,1965,1969,0,42.152713775634766,17361.252238296955,2.353442430496216,0.007948948790884484,1119228.375,1124792.33441782
20,1966,1969,0,57.019691467285156,18111.659005900416,2.367157220840454,0.007774751161209658,1119228.375,1130347.0020382404
20,1967,1969,0,55.98194885253906,18475.52635225561,1.7744008302688599,0.007908649007964681,1119228.375,1135887.2197117805
20,1968,1969,0,59.65463638305664,19211.661122585647,1.9021631479263306,0.008921447174604828,1119228.375,1141444.110359192
20,1969,1969,1,55.544532775878906,20296.79414081839,2.0768275260925293,0.010620088209203245,1119228.375,1147197
20,1970,1969,1,43.73029327392578,20888.233465372803,2.72230863571167,0.014423572088184105,1119228.375,1145694
20,1971,1969,1,50.55175018310547,21740.32763878432,2.213623285293579,0.018587116114034016,1119228.375,1144220
20,1972,1969,1,61.59599685668945,23430.65324256362,1.3901386260986328,0.0181811663119122,1119228.375,1148212
20,1973,1969,1,59.23322677612305,25005.31674446497,1.8330600261688232,0.019003670996181575,1119228.375,1153093
20,1974,1969,1,60.15414810180664,24559.297005126024,2.5767760276794434,0.01857871208706403,1119228.375,1155839
20,1975,1969,1,64.47010803222656,24704.669146547047,2.2412467002868652,0.02045118148076782,1119228.375,1162496
20,1976,1969,1,51.838890075683594,25131.399642705466,2.7474822998046875,0.022568659788891294,1119228.375,1172666
20,1977,1969,1,51.07441329956055,25548.172529215168,4.186689853668213,0.02334954572039794,1119228.375,1182018
20,1978,1969,1,44.66498947143555,26310.141954206894,3.255995273590088,0.02135594202460402,1119228.375,1190781
20,1979,1969,1,52.64464569091797,27250.309797271515,2.3269777297973633,0.019921697506568803,1119228.375,1197961
20,1980,1969,1,46.19121170043945,26698.553683973005,2.9122090339660645,0.022010579736380015,1119228.375,1209797
20,1981,1969,1,49.92259216308594,27447.638187387463,3.5164988040924072,0.022584249105318026,1119228.375,1217006
20,1982,1969,1,46.90700912475586,27878.37319562375,3.523900270462036,0.018508164193047766,1119228.375,1226004
20,1983,1969,1,50.786033630371094,27726.25330031516,3.418138265609741,0.02016813435177894,1119228.375,1233121
20,1984,1969,1,40.09617614746094,29056.54553527262,2.616262435913086,0.01902403233948929,1119228.375,1238692
20,1985,1969,1,43.13241958618164,29569.94399196244,2.4274768829345703,0.01840953184469173,1119228.375,1239788
20,1986,1969,1,42.37470245361328,30387.9744607924,3.322319507598877,0.019191537442740065,1119228.375,1242288
20,1987,1969,1,45.485816955566406,30560.754556882803,2.35381817817688,0.019708011078699926,1119228.375,1248883
20,1988,1969,1,44.382080078125,30811.51717127767,2.620515823364258,0.019260961552491428,1119228.375,1256475
20,1989,1969,1,42.69802474975586,31066.70219104113,3.4314839839935303,0.020164311784823086,1119228.375,1261139
20,1990,1969,1,39.0709114074707,31338.101043816827,2.309931755065918,0.020471154462080598,1119228.375,1264511
20,1991,1969,1,37.55792236328125,31108.0336401161,3.325554847717285,0.021530092936671408,1119228.375,1271511
20,1992,1969,1,50.65412521362305,32287.687415724085,3.283076524734497,0.022556078139652384,1119228.375,1287831
20,1993,1969,1,43.87190246582031,32653.918597979013,3.4091122150421143,0.023374268429772083,1119228.375,1299374
20,1994,1969,1,39.74812316894531,33130.10602799951,3.6423099040985107,0.02275943315221498,1119228.375,1310193
20,1995,1969,1,32.055633544921875,33425.74375916433,2.551679849624634,0.020867438397510825,1119228.375,1320063
20,1996,1969,1,38.59856414794922,34510.344887897896,2.632167100906372,0.018206252336347706,1119228.375,1327749
21,1964,1972,0,43.480560302734375,12877.626237393595,3.835454225540161,0.012911443114546686,1568027.625,1568027.665102005
21,1965,1972,0,49.937252044677734,13699.560078187455,3.146048069000244,0.013477862922140312,1568027.625,1577623.998910904
21,1966,1972,0,42.456329345703125,14501.669050720944,2.9458670616149902,0.013565712000835123,1568027.625,1587236.998594284
21,1967,1972,0,52.78376770019531,15149.090993415957,3.353935480117798,0.015452479482522053,1568027.625,1596831.1123085022
21,1968,1972,0,55.81924819946289,15812.18572683471,3.102067708969116,0.017543896089136757,1568027.625,1606446.663280487
21,1969,1972,0,47.31552505493164,16783.993846618425,4.4386305809021,0.019820755197585704,1568027.625,1616151
21,1970,1972,0,46.7241096496582,17183.44824741128,4.282517433166504,0.021839332881178255,1568027.625,1648402
21,1971,1972,0,56.68675231933594,17548.019750309748,4.523139476776123,0.023173295031398977,1568027.625,1680681
21,1972,1972,1,57.937721252441406,18619.83401404647,2.988065719604492,0.024314533794770315,1568027.625,1700485
21,1973,1972,1,59.55400085449219,19463.972313558603,3.1901865005493164,0.026060583516368765,1568027.625,1720523
21,1974,1972,1,53.33177185058594,19675.155004961598,4.222357749938965,0.026290448571036584,1568027.625,1744458
21,1975,1972,1,51.619834899902344,19507.76857254814,4.29549503326416,0.03168063980865648,1568027.625,1771613
21,1976,1972,1,62.791934967041016,20247.49061592185,2.8501157760620117,0.036318132738226684,1568027.625,1802254
21,1977,1972,1,61.779598236083984,21088.968009739572,3.3516159057617188,0.03578148391572644,1568027.625,1825800
21,1978,1972,1,46.809288024902344,21773.353853364883,3.1725821495056152,0.03278887103421199,1568027.625,1845766
21,1979,1972,1,57.75836181640625,22123.926333678355,3.7465896606445312,0.032674256347149495,1568027.625,1862529
21,1980,1972,1,50.73785400390625,21539.73320758442,3.4149680137634277,0.034256035397732844,1568027.625,1874621
21,1981,1972,1,53.0907096862793,21849.0952173034,2.170524835586548,0.03461265335505197,1568027.625,1880413
21,1982,1972,1,48.60942840576172,21878.65118187945,3.6301074028015137,0.029376309578657684,1568027.625,1888330
21,1983,1972,1,53.05477523803711,21718.241086828184,3.705683708190918,0.030836158043058687,1568027.625,1895475
21,1984,1972,1,49.13745880126953,23272.16986169275,2.562448501586914,0.03179396635163808,1568027.625,1897923
21,1985,1972,1,45.351280212402344,23495.655827405488,3.304312229156494,0.031328750466555644,1568027.625,1898666
21,1986,1972,1,52.41583251953125,23789.88831364541,3.2014286518096924,0.0317168040679205,1568027.625,1897120
21,1987,1972,1,47.34930419921875,24307.890032721403,2.749109983444214,0.031203367594503803,1568027.625,1896705
21,1988,1972,1,38.99626541137695,25522.722673169483,2.5307207107543945,0.03072655902204162,1568027.625,1895868
21,1989,1972,1,41.031158447265625,26303.022021931545,2.662273645401001,0.031770407220422014,1568027.625,1895771
21,1990,1972,1,43.67842102050781,26480.959357116888,3.2278053760528564,0.03609968488468642,1568027.625,1904488
21,1991,1972,1,40.550987243652344,26760.535543418064,2.8682308197021484,0.04201344802831515,1568027.625,1918596
21,1992,1972,1,39.34676742553711,27816.245923969058,3.251248598098755,0.04297187895380486,1568027.625,1938797
21,1993,1972,1,40.387550354003906,27851.1815646922,2.966336250305176,0.04181233879220456,1568027.625,1961883
